2013-01-01,1
2013-01-07,4
2013-01-19,5
2013-01-21,0
2013-01-23,2
2013-01-25,1
2013-01-26,3
2013-02-02,0
2013-02-03,1
2013-02-07,0
2013-02-09,0
2013-02-11,4
2013-02-12,4
2013-02-19,4
2013-02-21,1
2013-02-22,0
2013-02-23,0
2013-02-24,0
2013-03-02,1
2013-03-03,2
2013-03-04,1
2013-03-05,1
2013-03-07,2
2013-03-10,0
2013-03-11,0
2013-03-13,8
2013-03-14,0
2013-03-16,0
2013-03-17,2
2013-03-21,1
2013-03-22,1
2013-03-30,3
2013-03-31,3
2013-04-06,1
2013-04-07,2
2013-04-09,1
2013-04-10,0
2013-04-14,3
2013-04-18,4
2013-04-21,5
2013-04-22,0
2013-04-24,6
2013-04-25,0
2013-04-27,1
2013-04-28,3
2013-05-02,0
2013-05-04,0
2013-05-05,0
2013-05-06,0
2013-05-10,3
2013-05-11,5
2013-05-12,0
2013-05-13,0
2013-05-15,1
2013-05-16,0
2013-05-18,0
2013-05-19,2
2013-05-20,0
2013-05-23,2
2013-05-24,2
2013-05-25,2
2013-05-28,1
2013-05-29,0
2013-05-31,0
2013-06-01,2
2013-06-02,0
2013-06-07,6
2013-06-09,0
2013-06-10,1
2013-06-14,0
2013-06-15,2
2013-06-16,1
2013-06-21,1
2013-06-22,1
2013-06-23,4
2013-06-24,1
2013-06-25,1
2013-06-27,2
2013-06-28,0
2013-06-29,3
2013-06-30,0
2013-07-01,4
2013-07-04,1
2013-07-06,1
2013-07-07,2
2013-07-09,2
2013-07-11,2
2013-07-12,3
2013-07-13,2
2013-07-14,1
2013-07-17,1
2013-07-19,0
2013-07-20,0
2013-07-21,0
2013-07-24,0
2013-07-25,0
2013-07-26,11
2013-07-29,0
2013-07-30,0
2013-08-02,2
2013-08-03,0
2013-08-04,4
2013-08-06,3
2013-08-07,4
2013-08-09,2
2013-08-10,0
2013-08-11,1
2013-08-13,0
2013-08-14,4
2013-08-17,0
2013-08-18,2
2013-08-19,1
2013-08-20,2
2013-08-25,7
2013-09-05,0
2013-09-07,3
2013-09-10,1
2013-09-11,0
2013-09-12,5
2013-09-14,0
2013-09-15,3
2013-09-16,11
2013-09-17,2
2013-09-18,1
2013-09-19,0
2013-09-20,7
2013-09-21,0
2013-09-22,4
2013-09-24,0
2013-09-25,0
2013-09-27,0
2013-09-29,0
2013-10-02,0
2013-10-05,1
2013-10-06,1
2013-10-09,4
2013-10-12,0
2013-10-13,0
2013-10-20,2
2013-10-21,2
2013-10-26,1
2013-10-27,2
2013-10-29,5
2013-11-02,1
2013-11-03,1
2013-11-05,4
2013-11-07,3
2013-11-09,2
2013-11-10,2
2013-11-11,4
2013-11-15,1
2013-11-20,3
2013-11-21,0
2013-11-23,4
2013-11-25,1
2013-11-28,0
2013-11-29,0
2013-11-30,0
2013-12-01,6
2013-12-07,0
2013-12-14,0
2013-12-15,1
2013-12-21,1
2013-12-22,1
2013-12-25,4
2013-12-26,5
2013-12-28,3
2013-12-31,0
2014-01-01,2
2014-01-03,1
2014-01-12,0
2014-01-13,0
2014-01-14,0
2014-01-16,7
2014-01-20,0
2014-01-21,2
2014-01-25,1
2014-01-27,1
2014-02-03,3
2014-02-05,1
2014-02-06,0
2014-02-07,0
2014-02-12,2
2014-02-15,0
2014-02-16,4
2014-02-20,8
2014-02-22,0
2014-02-25,5
2014-03-01,1
2014-03-05,3
2014-03-08,1
2014-03-09,3
2014-03-14,0
2014-03-16,3
2014-03-21,0
2014-03-23,2
2014-03-30,0
2014-04-02,4
2014-04-05,2
2014-04-06,0
2014-04-07,0
2014-04-09,3
2014-04-11,0
2014-04-12,1
2014-04-14,0
2014-04-20,2
2014-04-22,1
2014-04-25,2
2014-04-27,0
2014-04-29,1
2014-04-30,0
2014-05-03,4
2014-05-04,1
2014-05-10,4
2014-05-11,1
2014-05-12,0
2014-05-13,0
2014-05-17,1
2014-05-18,0
2014-05-21,1
2014-05-23,7
2014-05-24,3
2014-05-25,1
2014-05-31,1
2014-06-01,1
2014-06-02,0
2014-06-03,1
2014-06-04,1
2014-06-07,2
2014-06-08,1
2014-06-09,0
2014-06-13,3
2014-06-15,0
2014-06-20,0
2014-06-21,0
2014-06-22,1
2014-06-24,2
2014-06-25,0
2014-06-26,2
2014-06-27,4
2014-06-28,0
2014-06-29,2
2014-06-30,1
2014-07-02,0
2014-07-04,0
2014-07-05,1
2014-07-06,2
2014-07-07,1
2014-07-08,0
2014-07-09,6
2014-07-11,1
2014-07-12,3
2014-07-13,0
2014-07-14,1
2014-07-19,0
2014-07-20,2
2014-07-21,0
2014-07-23,0
2014-07-25,1
2014-07-26,6
2014-07-27,0
2014-07-28,1
2014-07-30,3
2014-08-01,1
2014-08-02,4
2014-08-03,5
2014-08-04,0
2014-08-06,3
2014-08-08,1
2014-08-09,1
2014-08-10,2
2014-08-12,3
2014-08-13,0
2014-08-14,1
2014-08-16,1
2014-08-17,1
2014-08-18,0
2014-08-20,0
2014-08-24,5
2014-08-27,1
2014-08-29,3
2014-08-31,0
2014-09-02,2
2014-09-03,0
2014-09-04,0
2014-09-06,0
2014-09-11,1
2014-09-14,3
2014-09-15,0
2014-09-18,8
2014-09-19,0
2014-09-20,2
2014-09-21,0
2014-09-26,1
2014-09-27,0
2014-09-28,0
2014-09-29,1
2014-10-04,2
2014-10-05,4
2014-10-08,4
2014-10-11,0
2014-10-12,4
2014-10-13,0
2014-10-14,3
2014-10-16,1
2014-10-18,1
2014-10-24,7
2014-10-26,4
2014-10-29,0
2014-11-05,0
2014-11-07,0
2014-11-08,0
2014-11-15,5
2014-11-16,1
2014-11-18,0
2014-11-19,1
2014-11-21,0
2014-11-22,9
2014-11-23,1
2014-11-26,0
2014-11-27,2
2014-11-28,0
2014-11-29,4
2014-11-30,0
2014-12-02,1
2014-12-07,0
2014-12-12,0
2014-12-13,0
2014-12-14,1
2014-12-15,7
2014-12-16,0
2014-12-20,4
2014-12-21,4
2014-12-22,5
2014-12-23,1
2014-12-24,1
2014-12-26,1
2014-12-27,1
2014-12-29,0
2014-12-31,1
2015-01-01,0
2015-01-02,1
2015-01-04,5
2015-01-06,1
2015-01-07,1
2015-01-08,1
2015-01-09,4
2015-01-10,2
2015-01-11,3
2015-01-13,2
2015-01-19,2
2015-01-20,1
2015-01-23,0
2015-01-24,7
2015-01-26,1
2015-01-28,1
2015-01-31,4
2015-02-01,1
2015-02-05,3
2015-02-06,1
2015-02-07,5
2015-02-08,0
2015-02-09,3
2015-02-15,0
2015-02-17,1
2015-02-20,0
2015-02-22,7
2015-02-23,0
2015-02-25,3
2015-02-26,8
2015-02-28,1
2015-03-01,1
2015-03-04,2
2015-03-07,0
2015-03-08,1
2015-03-09,1
2015-03-10,0
2015-03-13,2
2015-03-14,0
2015-03-15,0
2015-03-17,3
2015-03-18,2
2015-03-20,1
2015-03-21,0
2015-03-22,1
2015-03-23,1
2015-03-24,4
2015-03-26,0
2015-03-27,0
2015-04-02,0
2015-04-03,0
2015-04-05,2
2015-04-07,1
2015-04-16,5
2015-04-18,2
2015-04-19,0
2015-04-21,2
2015-04-25,1
2015-04-27,4
2015-05-01,2
2015-05-03,5
2015-05-04,1
2015-05-07,0
2015-05-10,2
2015-05-12,6
2015-05-16,0
2015-05-17,9
2015-05-18,1
2015-05-20,1
2015-05-23,2
2015-05-24,1
2015-05-25,1
2015-05-26,2
2015-05-28,1
2015-05-30,0
2015-05-31,7
2015-06-03,3
2015-06-05,1
2015-06-06,1
2015-06-07,5
2015-06-09,1
2015-06-10,1
2015-06-11,2
2015-06-12,0
2015-06-13,6
2015-06-14,1
2015-06-15,0
2015-06-16,0
2015-06-17,9
2015-06-19,0
2015-06-20,1
2015-06-21,1
2015-06-22,0
2015-06-24,0
2015-06-27,1
2015-06-28,0
2015-06-29,0
2015-07-02,1
2015-07-04,2
2015-07-05,1
2015-07-07,4
2015-07-12,2
2015-07-13,1
2015-07-14,0
2015-07-15,5
2015-07-16,6
2015-07-17,0
2015-07-18,3
2015-07-19,0
2015-07-20,0
2015-07-21,1
2015-07-22,5
2015-07-23,3
2015-07-24,2
2015-07-25,0
2015-07-26,2
2015-07-27,0
2015-07-30,0
2015-08-01,0
2015-08-02,1
2015-08-03,0
2015-08-04,1
2015-08-06,0
2015-08-07,4
2015-08-08,11
2015-08-09,2
2015-08-10,0
2015-08-15,2
2015-08-16,0
2015-08-19,3
2015-08-20,2
2015-08-21,2
2015-08-22,3
2015-08-23,1
2015-08-25,1
2015-08-26,4
2015-08-27,2
2015-08-28,1
2015-08-29,4
2015-08-30,1
2015-09-05,2
2015-09-07,2
2015-09-08,0
2015-09-10,5
2015-09-11,0
2015-09-12,3
2015-09-13,1
2015-09-15,0
2015-09-17,6
2015-09-19,1
2015-09-20,2
2015-09-23,1
2015-09-24,0
2015-09-25,0
2015-09-27,0
2015-09-28,5
2015-10-01,10
2015-10-02,1
2015-10-06,0
2015-10-09,1
2015-10-10,1
2015-10-12,0
2015-10-17,1
2015-10-18,0
2015-10-19,0
2015-10-22,1
2015-10-24,0
2015-10-25,1
2015-10-26,0
2015-10-27,0
2015-10-28,1
2015-11-02,4
2015-11-03,2
2015-11-06,0
2015-11-07,1
2015-11-08,1
2015-11-09,2
2015-11-13,4
2015-11-14,0
2015-11-15,5
2015-11-16,3
2015-11-18,0
2015-11-20,1
2015-11-21,1
2015-11-22,1
2015-11-23,4
2015-11-24,0
2015-11-27,5
2015-11-29,0
2015-12-02,17
2015-12-06,3
2015-12-08,1
2015-12-11,1
2015-12-12,1
2015-12-13,1
2015-12-20,2
2015-12-21,0
2015-12-25,0
2015-12-26,0
2015-12-27,0
2015-12-31,0
2016-01-06,3
2016-01-07,1
2016-01-08,1
2016-01-11,1
2016-01-17,1
2016-01-23,2
2016-01-25,1
2016-01-26,2
2016-01-27,6
2016-01-30,3
2016-02-03,0
2016-02-06,3
2016-02-07,5
2016-02-13,0
2016-02-14,1
2016-02-19,5
2016-02-20,10
2016-02-21,1
2016-02-23,5
2016-02-25,4
2016-02-26,5
2016-02-27,2
2016-02-28,1
2016-03-04,1
2016-03-05,0
2016-03-06,2
2016-03-07,5
2016-03-08,2
2016-03-09,5
2016-03-11,2
2016-03-12,0
2016-03-13,0
2016-03-15,0
2016-03-19,3
2016-03-21,0
2016-03-25,0
2016-03-31,0
2016-04-07,0
2016-04-09,0
2016-04-10,1
2016-04-16,3
2016-04-17,5
2016-04-18,1
2016-04-19,3
2016-04-21,0
2016-04-22,14
2016-04-23,5
2016-04-24,2
2016-04-25,0
2016-04-26,1
2016-04-27,5
2016-04-29,0
2016-05-01,0
2016-05-04,1
2016-05-05,3
2016-05-06,5
2016-05-08,1
2016-05-11,1
2016-05-14,1
2016-05-15,5
2016-05-17,3
2016-05-18,0
2016-05-21,1
2016-05-22,1
2016-05-23,0
2016-05-29,2
2016-05-30,0
2016-05-31,0
2016-06-04,3
2016-06-05,5
2016-06-06,0
2016-06-08,1
2016-06-09,0
2016-06-11,10
2016-06-12,50
2016-06-13,0
2016-06-14,1
2016-06-18,3
2016-06-19,0
2016-06-21,2
2016-06-22,4
2016-06-24,3
2016-06-25,2
2016-06-26,2
2016-06-27,3
2016-06-28,1
2016-06-29,5
2016-06-30,1
2016-07-03,2
2016-07-04,5
2016-07-05,0
2016-07-07,6
2016-07-11,3
2016-07-13,2
2016-07-14,4
2016-07-15,3
2016-07-16,1
2016-07-17,5
2016-07-19,0
2016-07-20,0
2016-07-21,0
2016-07-22,0
2016-07-23,6
2016-07-24,1
2016-07-25,2
2016-07-28,2
2016-07-29,0
2016-07-30,3
2016-07-31,4
2016-08-01,0
2016-08-02,0
2016-08-03,1
2016-08-04,0
2016-08-05,3
2016-08-06,5
2016-08-07,4
2016-08-08,2
2016-08-10,1
2016-08-11,0
2016-08-12,2
2016-08-13,2
2016-08-14,0
2016-08-17,0
2016-08-18,0
2016-08-20,5
2016-08-21,0
2016-08-25,0
2016-08-27,3
2016-08-28,2
2016-08-29,6
2016-08-30,0
2016-09-03,1
2016-09-04,1
2016-09-05,2
2016-09-08,5
2016-09-10,1
2016-09-11,5
2016-09-13,3
2016-09-14,1
2016-09-16,4
2016-09-17,5
2016-09-18,1
2016-09-23,5
2016-09-24,0
2016-09-25,1
2016-09-26,1
2016-09-29,1
2016-10-01,4
2016-10-02,1
2016-10-03,0
2016-10-04,3
2016-10-08,0
2016-10-09,2
2016-10-13,0
2016-10-14,1
2016-10-15,5
2016-10-17,1
2016-10-18,0
2016-10-22,0
2016-10-23,1
2016-10-25,3
2016-10-27,4
2016-10-28,0
2016-10-29,1
2016-10-30,5
2016-10-31,0
2016-11-01,1
2016-11-02,1
2016-11-03,4
2016-11-04,0
2016-11-05,1
2016-11-09,1
2016-11-10,1
2016-11-11,0
2016-11-12,2
2016-11-13,6
2016-11-17,1
2016-11-18,0
2016-11-22,1
2016-11-23,0
2016-11-24,3
2016-11-25,0
2016-11-26,1
2016-11-27,1
2016-11-28,1
2016-11-30,2
2016-12-01,1
2016-12-02,0
2016-12-03,0
2016-12-05,4
2016-12-09,4
2016-12-11,1
2016-12-12,1
2016-12-16,2
2016-12-17,5
2016-12-23,1
2016-12-24,4
2016-12-25,4
2016-12-28,1
2016-12-30,2
2016-12-31,3
2017-01-01,1
2017-01-03,0
2017-01-04,3
2017-01-06,7
2017-01-07,1
2017-01-11,2
2017-01-12,5
2017-01-15,4
